uuid,organization_name,location_name,street,city,state,postal_code,country,lat,lng,streetview_url
b7af5a52-f273-43f5-9126-007c11bfc4c6,START Treatment and Recovery Centers � Start Care,Bushwick,1149-55 Myrtle Ave,Brooklyn,NY,11206,US,40.697147754247325,-73.93480641277483,
534af3d7-3f6e-427f-8eb3-d2d15ad76657,NYC Health + Hospitals/Gotham Health,Tremont,1920 Webster Ave,The Bronx,NY,10457,US,40.84785820578671,-73.9004413682648,
ad404772-564b-4c0f-a33d-f9e9c9a3aad4,NYC Health + Hospitals/Gotham Health,Ridgewood,769 Onderdonk Ave,Ridgewood,NY,11385,US,40.703130332471645,-73.90551713680799,
cb6207e5-5911-4fce-b8d5-e8dd8e465ad6,NYC Health + Hospitals/Gotham Health,Belvis,545 E 142nd St,The Bronx,NY,10454,US,40.810214602743955,-73.91567337975941,
b8daa8cd-d6cf-40b3-b162-07aceb9a304b,NYC Health + Hospitals,Elmhurst,79-01 Broadway,Elmhurst,NY,11373,US,40.74481587137226,-73.88634198196911,
6f3533e7-e07a-497b-9036-32d78b5252ff,NYC Health + Hospitals,Kings County,451 Clarkson Ave,Brooklyn,NY,11203,US,40.65641113998209,-73.94355124909112,
cb680c09-9b42-43c2-aa5f-c2b8a8cf725b,NYC Health + Hospitals/Gotham Health,East New York Center,2094 Pitkin Ave,Brooklyn,NY,11207,US,40.671818382834005,-73.8952407905817,
4955d5ed-05c1-4ea0-867d-df00ccf9c4d2,NYC Health + Hospitals/Gotham Health,Morrisania,1225 Gerard Ave,The Bronx,NY,10452,US,40.836233412475806,-73.9205819834805,
ce70795b-9bdd-4f8f-b95c-976c1919d672,NYC Health + Hospitals/Gotham Health,Dyckman,175 Nagle Ave,New York,NY,10034,US,40.861421623446276,-73.92422640981287,
1560c8ed-546e-45a1-8b1f-bbe977ee58c8,NYC Health + Hospitals,North Central Bronx,3424 Kossuth Ave,The Bronx,NY,10467,US,40.88047357180001,-73.88145219268907,
6408d71d-6b43-4dbc-891b-e4f4902d84da,NYC Health + Hospitals/Gotham Health,Fort Greene,295 Flatbush Ave Ext,Brooklyn,NY,11201,US,40.691774023012336,-73.98202481176148,
921708e1-330e-4423-9b7c-301b5003910f,NYC Health + Hospitals,Lefrak,59-17 Junction Blvd,Queens,NY,11373,US,40.73485744622557,-73.86441495737992,
e4acf96e-162a-4160-9a11-f7c74c47db9d,Morrisania Sexual Health Clinic,,1309 Fulton Ave,The Bronx,NY,10456,US,40.83273293195539,-73.9034619475429,
84f13826-8ccd-4afe-ba55-2a927262421c,NYC Health + Hospitals,Lincoln,234 E 149th St,The Bronx,NY,10451,US,40.81711448245887,-73.92346200900792,
16106697-d987-48c1-b496-8d387fd19c2a,West Midtown Medical Group,,313 W 35th St,New York,NY,10001,US,40.75328036791787,-73.99351982298754,
cfca724b-63f9-4a4c-8064-4ea248436667,Project Hospitality,Wellness and Recovery Center,14 Slosson Terrace,Staten Island,NY,10301,US,40.639350929409794,-74.07610954173192,
db28a366-b55b-464b-b9de-3ea331e27e4a,Bronxworks,Citizens Advice Bureau,"1477 Townsend Ave, Basement",The Bronx,NY,10452,US,40.84194552370007,-73.91567682434223,
7cc41f0a-b476-4146-9b3f-15397a586519,Project FIND,Hamilton Senior Center,141 W 73rd St,New York,NY,10023,US,40.77889128405401,-73.97975543862879,
38411a86-3a9f-4d78-afd7-4f53e0fa7009,Project Renewal,Third Street Men's Shelter and Clinic,8 E 3rd St,New York,NY,10003,US,40.725875835590834,-73.99102860518798,
eafc9f94-0544-48b4-9983-50ee9eedc172,Phoenix House,Closed,50 Jay Street,Brooklyn,NY,11201,US,40.7034837,-73.9868887,
b19ba1ab-6035-45b8-855f-7eb4f497e2f2,New York Foundling,Home of Integrated Behavioral Health,107 E 115th St,New York,NY,10029,US,40.7985605754153,-73.94314938028877,
0004f34b-f9a7-4a05-a6f4-b5c2387579df,St. John the Baptist Church,"Location of CCBQ, Brooklyn",333 Hart St,Brooklyn,NY,11206,US,40.69484620000001,-73.9363691,
62e43dc5-810a-40a2-a0e0-090c0e4dcee4,Mosholu Montefiore Community Center (MMCC),"Montefiore Wellness Centers - Albert Einstein College of Medicine, Mosolu Campus",3450 Dekalb Ave,BRONX,NY,10467,US,40.8819332,-73.8804942,
4f1733af-7623-4aa2-a78f-7516d9aa21f1,Goddard Riverside,Law Project,51 W 109th St,New York,NY,10025,US,40.80077119180564,-73.9602230667291,
68a400eb-932a-43f3-84e8-951ebc7d6c27,Gay Men's Health Crisis (GMHC),Closed,"446 West 33rd Street, 6th Floor",New York,NY,10001,US,40.7533175,-73.9989001,
3ec9d839-b18d-4235-ac88-728841acdb9e,All Saints Lutheran Church,Jamaica,164-2 Goethals Ave,Jamaica,NY,11432,US,40.71913110000001,-73.8035814,
8a25f9bb-d7e3-46cf-b37f-c0fce810c039,New York Presbyterian (NYP),Audubon Clinic,21 Audubon Ave,New York,NY,10032,US,40.83947999597174,-73.93890453921945,
210cdc6e-fab9-45fd-9ef2-59c1f35ec95e,Samaritan Daytop Village,Van Wyck Residential Treatment Program,88-83 Van Wyck Expressway,Jamaica,NY,11435,US,40.701834,-73.815311,
7206f0fe-0fab-4bc3-b74c-2d302391acc2,Health and Education Alternatives for Teens (HEAT),SUNY Downstate Medical Center,470 Clarkson Ave,Brooklyn,NY,11203,US,40.655517023215936,-73.94568302702913,
24ed5c35-50fb-433b-84de-d8653209a70b,Haitian-Americans United for Progress (HAUP),Brooklyn,1760 Nostrand Ave,Brooklyn,NY,11226,US,40.64286338032537,-73.94894583938105,
1876f065-b5b6-4a17-8a55-c1a70314bbe9,AIDS Healthcare Foundation (AHF),Out of The Closet Thrift Shop,469 Atlantic Ave,Brooklyn,NY,11217,US,40.686113712681454,-73.98202559816275,
ad067b1f-085a-456d-a9c2-4c442d9a0014,Acacia Network,La Casa de Salud,966 Prospect Ave,The Bronx,NY,10459,US,40.822893657569296,-73.90009239941172,
9ae0b313-4865-404d-8a46-ccace9a7f0eb,Anne Kastor Brooklyn Free Clinic,SUNY Downstate Medical Center,470 Clarkson Ave,Brooklyn,NY,11203,US,40.655489246538956,-73.94371180557968,
b7e06372-1233-4549-bcae-d3ff94c38015,The Einstein Community Health Outreach (ECHO),Free Clinic by Institute for Family Health and Albert Einstein College of Medicine,1896 Walton Ave,The Bronx,NY,10453,US,40.84960240637948,-73.9090794944411,
ff9772d0-e2c8-4698-8cf6-e9a4f79879c9,BronxWorks,Morris Innovative Senior Center,80 E 181st St,The Bronx,NY,10453,US,40.8549764,-73.9043377,
2b031044-63cf-4bdd-8bc7-015b035e3e79,The Institute for Family Health (IFH),"Chelsea, COMPASS Office",230 W 17th St,New York,NY,10011,US,40.7409451,-73.9998294,
65d64aec-ba97-496f-95d0-f1739b9bbe16,Sexual Compulsives Anonymous,The Center,204 W 13th St,New York,NY,10011,US,40.738116314335386,-74.00109589067644,
8b1c5992-89da-42a3-b5cc-101d4adfbf6f,Fort Greene Sexual Health Clinic,,295 Flatbush Ave Ext,Brooklyn,NY,11201,US,40.69181647702582,-73.98206236268769,
2407a289-2acb-41b6-9547-fd3c244e945e,Callen-Lorde,HOTT Van - The Center,215 W 13th St,New York,NY,10011,US,40.738229250855696,-74.00113389554174,
fd220c74-4899-49f1-96b2-dfe5e0f56715,Callen-Lorde,HOTT Van - Streetwork Uptown,209 W 125th St,New York,NY,10027,US,40.809312543266564,-73.94885392731014,
da313ac3-44d7-4fd2-86ad-890f2d914a62,Callen-Lorde,Chelsea Health Center,356 W 18th St,New York,NY,10011,US,40.7430191,-74.0031578,
6649f721-9570-477a-a38b-dadf9f243fed,Planned Parenthood,Bronx Health Center,349 E 149th St,The Bronx,NY,10451,US,40.81690365008828,-73.91967769772336,
444c42b1-205a-4a67-9755-9fca6ff949e0,Planned Parenthood,Manhattan Health Center (FKA Margaret Sanger Center),26 Bleecker St,New York,NY,10012,US,40.7253719,-73.9936086,
56f36278-d498-41d4-819d-65cc6cb45155,Sun River Health,Inwood Ave,1543-1545 Inwood Ave,The Bronx,NY,10452,US,40.844098,-73.916647,
d929306a-8d2d-4ecb-8ee5-1a06854bd07f,Columbia Harlem Homeless Medical Partnership (CHHMP),Audubon Clinic,1132 St Nicholas Ave,New York,NY,10032,US,40.839383583592586,-73.93893894330984,
a7f62f69-0b8e-4d7b-b624-808f35226cfc,The Institute for Family Health (IFH),Westchester Square,1420 Ferris Pl,Bronx,NY,10461,US,40.8398281,-73.84174920000001,
9eb890ff-35a2-4cd6-acad-319bfc314ea1,Ocean Bay Community Development Corporation (CDC),Main Location,443 Beach 54th St,Far Rockaway,NY,11692,US,40.59682321013004,-73.78676788835837,
c80f5962-2f7a-4779-9564-606051875b2f,Community Mediation Services (CMS),"Jamaica, Headquarters",89-64 163rd St,Queens,NY,11432,US,40.7054740723822,-73.79749582586552,
19aadb92-49f5-4195-b1ac-c600f7f1920d,NYC Health + Hospitals,Woodhull,760 Broadway,Brooklyn,NY,11206,US,40.70015380089541,-73.94178598851641,
5aedfde8-454d-4c7a-b215-721e5b01b754,Dorot,Manhattan,171 West 85th St,New York,NY,10024,US,40.78697534589278,-73.97508739305324,
d65efbfd-6374-4723-a2c3-696934380299,Realization Center,Brooklyn,"175 Remsen Street, 2nd Floor",Brooklyn,NY,11201,US,40.6934962,-73.9913589,
c3f386f3-5bd8-477e-b1ee-10821a198c8b,Just Food NYC,,"144 W 47th St, Ste C1-35",New York,NY,10036,US,40.7586027,-73.98345549999999,
6d858ff2-2e40-40f1-b86d-167f0810cbcf,The Alliance for Positive Change,"Headquarters, Midtown","64 W 35th St, 3rd Fl",New York,NY,10001,US,40.7501422,-73.9868341,
a691c054-484e-420f-9f67-aa041e575dbc,Community Healthcare Network (CHN),Administrative Office,"60 Madison Avenue, 5th Floor",New York,NY,10016,US,40.7432981,-73.9864073,
94ce3906-42e8-4b44-b5ac-7b3ee09e4b37,Civic Hall,Closed,"118 West 22nd Street, 12th Fl",New York,NY,10011,US,40.74228,-73.994037,
2a813a6c-952c-4bf2-952d-4533ed6d6c49,New York Public Library (NYPL),Financial Literacy,188 Madison Avenue,New York,NY,10016,US,40.7481504,-73.9829675,
e74aeaf2-da36-4c95-981e-01eb141abcfc,Housing Works,37th Street Health Center,"301 W 37th St, 5th floor",New York,NY,10018,US,40.7543289,-73.99231619999999,
bfed7f75-459a-4607-a37e-ff2982f05e90,Re-Charge,"The Lesbian, Gay, Bisexual, and Transgender (LGBTQIA2S+)",220 West 13th St,New York,NY,10011,US,40.73812023409756,-74.00136348951605,
4a08a3ed-301f-4aa2-87df-b213261cbaef,New Directions,Brooklyn Center for Psychotherapy & New Directions,300 Flatbush Ave,Brooklyn,NY,11217,US,40.67818422061478,-73.97340147474846,
5e0fc7e0-f929-4206-a0ee-7acf3a0e2aac,Not a Valid Location,,1000 Gates Ave,Brooklyn,NY,11221,US,40.68914712678149,-73.92351503367446,
9c5540b3-bf07-4c18-b769-183c6d39c223,NYCDOE Department of Education Public Schools,Jamaica,90-01 Sutphin Blvd.,Jamaica,NY,11435,US,40.70282359999999,-73.80803879999999,
0c748ab3-3d5a-478c-9179-758f76b3bd14,NYCDOE Department of Education Public Schools,Long Island City Adult Learning Center,"27-35 Jackson Avenue, 3rd Floor",Long Island City,NY,11101,US,40.7481428,-73.94027969999999,
42aafb9a-667e-430b-a94d-68313758d508,NYCDOE Department of Education Public Schools,Brooklyn,400 Empire Blvd.,Brooklyn,NY,11225,US,40.6637691,-73.948565,
d1338e69-2f81-4b0c-9f5f-16d0673ae937,Services and Advocacy for LGBTQIA2S+ Elders (SAGE),The Pride Center of Staten Island,35G Langere Pl,Staten Island,NY,10305,US,40.6180956078385,-74.07091828013047,
36bc721b-fd3a-4193-afe5-6f60ae22ad1d,The Pride Center of Staten Island,,66 Willow Ave,Staten Island,NY,10305,US,40.61801927993931,-74.07111621468503,
7f7671f7-0183-43d4-9cf8-18fe018d5162,Center for Community Alternatives (CCA),Brooklyn,"25 Chapel Street, 7th Floor",Brooklyn,NY,11201,US,40.6973327,-73.9860515,
bba06e2d-f821-441d-807e-50ebbf56cead,Latino Commission on AIDS,Headquarters with no Direct Services,24 W 25th St,New York,NY,10010,US,40.74348246958115,-73.99034594033037,
f3331e24-d107-4056-b048-a04656444c5e,OASIS Community Pride Center,Location of Latino Commission on AIDS,24 W 25 St,New York,NY,10010,US,40.743762934685506,-73.99043227758193,
529a7be7-4320-4b5e-8301-be1a2aa13757,NYC Commission of Human Rights,,147-24 Charter Rd,Jamaica,NY,11435,US,40.71727132008958,-73.81362934294435,
3ff0a076-8d78-4ff6-961b-2a6e4da48e68,United Jewish Organizations,Williamsburg,3240 Penn St,Brooklyn,NY,11211,US,40.70021167335405,-73.96113877001973,
fef33c57-9e7a-4f6c-8b1e-cddcc6416cb0,Project Liberation,,4-74 48th Ave,Long Island City,NY,11109,US,40.74441905674141,-73.95722822508836,
de3f2864-a8d2-4be7-ae82-f629008c03c9,Services and Advocacy for LGBTQIA2S+ Elders (SAGE),Harlem Center,220 W 143rd St,New York,NY,10030,US,40.82061055397318,-73.94114139896676,
1cbb4f80-ce49-4b74-96c2-24262b4ebe89,Open Door Family Life Center,,999 Greene Ave,Brooklyn,NY,11221,US,40.69126744547186,-73.9270675507255,
c6ad35e2-2755-469c-ac68-d999a1a2debd,Rising Ground,Brooklyn Headquarters and Edwin Gould Services,151 Lawrence St,Brooklyn,NY,11201,US,40.69144866771136,-73.98612415358897,
92da6003-ba28-47c8-bf77-54f609ed86b6,"Another Choice Youth and Family Outreach, Inc",Mount Zion AME Church,1765 Madison Avenue,NEW YORK,NY,10029,US,40.799702,-73.9447607,
b49fa967-5d54-4e72-b0c9-a2e257fa6120,Muslim Community Patrol & Services,Marwa Islamic Center,2015 64th St,Brooklyn,NY,11204,US,40.61702243660789,-73.98475949879897,
d2c76f29-85e6-441e-820e-6c2d2e36431b,MUNA Social Services (MSS),East Flatbush,167 E 43rd St,Brooklyn,NY,11203,US,40.65202615529955,-73.93698100209818,
9acee23e-3311-4fa2-a640-88b69734f0c6,MUNA Social Services (MSS),Brooklyn Islamic Center,722 Church Ave,Brooklyn,NY,11218,US,40.645686752279225,-73.97244115988238,
a2e259c1-ed2b-41b8-a1de-72c5b90d84fe,Main Office of Family Support Centers,NYU Langone,6025 6th Avenue,BROOKLYN,NY,11220,US,40.6375482,-74.0141754,
75480b5f-0efd-44c0-a741-ca1202bb6bcc,CASES,"Nathaniel Clinic, Central Office, Harlem","2090 Adam Clayton Powell, Jr. Boulevard, 4th Floor",New York,NY,10027,US,40.80888806351169,-73.94879422131072,
f296a419-2d35-45b3-a7d3-05f932d3b4f9,CASES,"Central Office, Brooklyn","151 Lawrence Street, 3rd Floor",Brooklyn,NY,11201,US,40.6914399,-73.986047,
797eb92e-fafc-45fa-8f7b-d0e449ef4d2e,New York Foundling,"Manhattan, Headquarters",590 Avenue of the Americas,New York,NY,10011,US,40.7389814,-73.99523839999999,
96846335-a133-4c75-94ba-bb5e3a8e4fdd,ICNA Relief USA,Flushing Food Pantry,140-32 Cherry Avenue,FLUSHING,NY,11355,US,40.7543944,-73.821624,
1dad79d2-296d-417a-a38e-010563a8b9da,City Relief,South Bronx Outreach,148 St & Brook Ave,The Bronx,NY,10459,US,40.819559,-73.901665,
7b47e042-4e3a-4ff1-a1b4-8b28739901a9,City Relief,Chelsea Park Outreach Bus,295 W 28th St,New York,NY,10001,US,40.749916,-74.000462,
5645a9ae-db5c-4a4c-821f-2e0c9f9187c1,ICNA Relief USA,Food Pantry,273 Neptune Avenue,BROOKLYN,NY,11235,US,40.58134159999999,-73.96344839999999,
f3b8d6c1-ddf7-456a-a557-6ddf35f8c2a4,ICNA Relief USA,Headquarters,87-91 144th St,Jamaica,NY,11435,US,40.7045234,-73.8115679,
984dd6f5-6222-4e46-adcc-3caf969cb645,CUNY Queens College,Women and Work,65-30 Kissena Blvd.,Flushing,NY,11367,US,40.7382423,-73.81947760000001,
22745443-6bc6-413f-9d21-4ff4ef826a6f,Services for the UnderServed (SUS) (formerly Palladia),"Blake Shelter, Brooklyn",1000 Blake Ave,Brooklyn,NY,11207,US,40.66971059999999,-73.88139340000001,
38c9572a-0240-4dc0-b9d1-83314aa64022,Services for the UnderServed (S:US) (formerly Palladia),Bronx,1600 Macombs Rd,Bronx,NY,10453,US,40.8459647,-73.91641539999999,
ee80a4f9-7cec-44b6-a0dc-5a7164da74b7,Sexual Compulsives Anonymous,Saint Ignatius of Antioch Episcopal Church,552 West End Ave,New York,NY,10024,US,40.78939631367445,-73.97709072883518,
db5cb05e-2564-4073-b75f-7f2b71ce2ee2,Rising Ground,Steps to End Domestic Violence - Edwin Gould Services for Children and Families,"413 East 120th Street, 2nd Floor",New York,NY,10035,US,40.7983396,-73.93253779999999,
6f3e13c5-92a4-4b17-8191-decdb9921935,"CREATE, Inc.",Main Office,73-75 Lenox Ave,NEW YORK,NY,10026,US,40.800675,-73.951129,
8e9a8265-104a-43dd-afb3-1dc2a393bcc4,Catholic Charities Community Services,Alianza Division MOSAIC Beacon,1257 Ogden Ave,The Bronx,NY,10452,US,40.8397377,-73.9257866,
8d935351-3a40-461e-bf99-6924e19eaeb5,Catholic Charities Community Services,International Center,"80 Maiden Lane, 14th Floor",New York,NY,10038,US,40.7071228,-74.00777149999999,
b76a421e-54cb-4965-b20c-fd63506a487d,"Otsar, Inc.",Family Services and Chevra,2324 W 13th St,Brooklyn,NY,11223,US,40.5906478,-73.9833932,
845d3676-a434-4180-80e6-479e96b73639,New York Hall of Science,Museum,47-01 111th Street,Corona (Queens),NY,11368,US,40.7472583,-73.8516925,
07a9421f-33a4-4277-a60a-0cdaefaf567f,Community League of the Heights (CLOTH),Food Pantry,508 West 159th Street,NEW YORK,NY,10032,US,40.8341909,-73.941915,
cfbcb1de-ac2a-43cf-bbb7-710dd95c9d1a,Crown Heights Jewish Community Council (CHJCC),Food Pantry,877 Montgomery St,Brooklyn,NY,11213,US,40.66477709999999,-73.93568359999999,
93091124-350e-4a2f-9b77-e2e49fca12b1,Network Support Services,Bronx,"555 Bergen Ave, 3rd Fl",Bronx,NY,10455,US,40.8159255,-73.9166425,
69120aad-9d31-456b-8d01-a75d34ad99e9,Administration for Children's Services (ACS),"Workforce Institute, Bronx Training Location","2501 Grand Concourse, 4th Floor",The Bronx,NY,10468,US,40.8627825,-73.8972785,
743cdce7-7080-4402-8144-2926630738a5,Legal Aid Society,"Astoria, Main Office",49-04 19th Ave,East Elmhurst,NY,11370,US,40.7739657,-73.8938165,
4f224dee-aee8-49bd-bf74-8df05a7c1909,Legal Aid Society,Brooklyn,"175 Remsen Street, 5th floor",Brooklyn,NY,11010,US,40.6934239,-73.9914932,
8c001f45-47fd-4d3e-964f-fdce8111cd5a,Mercy Center,Main Location,377 E 145th St,Bronx,NY,10454,US,40.8138868,-73.9201212,
a400c1e0-d55a-41f5-8052-d526862f5752,The City University of New York (CUNY),Office of Veterans Affairs,"555 West 57th Street, 14th Floor",New York,NY,10019,US,40.7704501,-73.990303,
3cc71c09-83cb-4838-808b-886f87de30a2,Money Management International (Clearpoint Credit Counseling),Queens Branch,161-10 Jamaica Avenue,Jamaica (Queens),NY,11432,US,40.7037585,-73.7978388,
2995a28e-1ca7-4704-9be0-4ce16c3bf7a1,Correctional Association of New York (CANY),Women in Prison Project,"22 Cortland Street, 33rd floor",New York,NY,10007,US,40.7101731,-74.0106413,
fe45725f-d40b-4638-8943-913566a3fe27,New York State Office of Mental Health (NYSOMH),Bronx Mental Health (Psychiatric) Center,1500 Waters Place,Bronx,NY,10461,US,40.84782999999999,-73.83967299999999,
b48946e5-0fe2-463c-a614-06f8d145d124,Charles B. Wang Community Health Center,"Flushing: Internal Medicine, Pediatrics, OB/GYN, Mental Health, and Social Work","136-26 37th Avenue, Flushing",Queens,NY,11354,US,40.7615801,-73.830148,
11f4a2b0-d1bd-428d-9f2b-5694ae6e0b99,NYC Commission on Human Rights,"Main Office, Manhattan",22 Reade St,New York,NY,10007,US,40.7142892,-74.0043743,
ea42690d-1c74-4903-ab88-0f499cf665c2,Legal Aid Society,Manhattan,"199 Water Street, 3rd Floor",New York,NY,10038,US,40.706937,-74.0044856,
9968bde5-3f5a-4bb6-b681-082ddd2ff3a4,Washington Square Legal Services Bail Fund,"New York University School of Law, Furman Hall","245 Sullivan Street, 5th Floor",New York,NY,10012,US,40.730124,-73.99892400000002,
ed817a5e-9490-435c-b97a-4acd5f3189cb,NYC Commission on Human Rights,Staten Island Community Service Center,"60 Bay Street, 7th Floor",Staten Island,NY,10301,US,40.6404885,-74.0760463,
72e2fe2a-e1df-49bc-9ce6-063942fceb8a,NYS Commission for the Blind (NYSCB),Downtown,"80 Maiden Ln, 23rd Fl, 6 Office",New York,NY,10038,US,40.7095101,-74.00969370000001,
104ce4e8-e77b-4ffb-aaa3-4e1bfebd03b2,NYC Commission on Human Rights,Brooklyn Community Service Center,"25 Chapel St, Ste 1001",Brooklyn,NY,11201,US,40.6973327,-73.9860515,
d8ea9602-a74d-4ec7-8459-431c23803814,Services and Advocacy for LGBTQIA2S+ Elders (SAGE),"The Lesbian, Gay, Bisexual, and Transgender (LGBTQIA+) Community Center",208 West 13th Street,New York,NY,10011,US,40.738087,-74.001046,
0c2c5490-01eb-49d9-8a06-19d05390e4c7,Money Management International (Clearpoint Credit Counseling),Manhattan Branch,"1501 Broadway, 12th Floor, Suite 12021",New York,NY,10036,US,40.7571188,-73.9864836,
0f64ddaf-b1ec-4ed5-ac37-ff64623885aa,Fedcap Inc.,Corporate Services,633 3rd Avenue,New York,NY,10017,US,40.749761,-73.97479609999999,
76e8a095-eb46-4303-979e-6ab7a1fac99d,Rainbow Heights Club (RHC),Old Location - moved to 25 Elm Pl,25 Flatbush Ave. 4th floor,Brooklyn,NY,11217,US,40.68791147270393,-73.98013516295134,
e751bcb1-9dd7-434b-9d86-8025f98ff37a,City University of New York (CUNY),Welcome Center - Previously Located at 1114 Avenue of the Americas,217 E 42nd St,New York,NY,10017,US,40.75072133437277,-73.97359842278811,
ffd30211-2a61-4f91-8461-d4c2b42aeaee,City University of New York (CUNY),Welcome Center - Moved to 217 E 42nd St,"1114 Avenue of the Americas, 15th Floor",New York,NY,10036,US,40.75471719999999,-73.98277449999999,
b8289c27-9c39-49bb-9ada-f3a322205718,New York City Department for the Aging,Grandparent Resource Center,"2 Lafayette Street, 4th Floor",New York,NY,10007,US,40.7140988,-74.0039841,
9fdb11b1-568e-4eef-9501-f119e301afc7,U.S. Department of Veterans Affairs (VA),Queens Vets Center,75-10B 91st Avenue,Woodhaven,NY,11421,US,40.68592599999999,-73.8644353,
f1750b88-c332-4f5f-a66e-589122dafe7b,U.S. Department of Veterans Affairs (VA),Staten Island Vets Center,"60 Bay Street, 1st Floor",Staten Island,NY,10301,US,40.6404885,-74.0760463,
